date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,2000,1.15
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,2000,1.15
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3777.08,2.18
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,non-food,Firewood,804,350 G,aggregate,Retail,MWK,350,0.2
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,non-food,Laundry soap (paste),1246,200 G,aggregate,Retail,MWK,2800,1.62
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,non-food,Maize (seed),1244,KG,aggregate,Retail,MWK,14500,8.36
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,non-food,Milling cost (maize),513,Tin (20 KG),aggregate,Retail,MWK,75,0.043
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,non-food,Toilet paper,1243,Unit,aggregate,Retail,MWK,1450,0.84
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,pulses and nuts,Beans (new harvest),1320,KG,aggregate,Retail,MWK,6062.5,3.5
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,pulses and nuts,Groundnuts (shelled),119,KG,aggregate,Retail,MWK,7500,4.33
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1529.17,0.88
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2500,1.44
2025-08-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,200,0.12
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,300,0.17
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,3500,2.02
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,1500,0.87
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,1111.11,0.64
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,"meat, fish and eggs",Eggs,92,Unit,aggregate,Retail,MWK,500,0.29
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,"meat, fish and eggs",Fish (bonya),1231,Heap,aggregate,Retail,MWK,1750,1.01
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,"meat, fish and eggs",Fish (matemba),1232,Heap,aggregate,Retail,MWK,1750,1.01
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,non-food,Firewood,804,350 G,aggregate,Retail,MWK,275,0.16
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,non-food,Laundry soap (paste),1246,200 G,aggregate,Retail,MWK,3400,1.96
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,non-food,Milling cost (maize),513,Tin (20 KG),aggregate,Retail,MWK,100,0.058
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,non-food,Toilet paper,1243,Unit,aggregate,Retail,MWK,1850,1.07
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,oil and fats,Oil (vegetable),96,L,aggregate,Retail,MWK,6838.71,3.94
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,5450,3.14
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,pulses and nuts,Beans (new harvest),1320,KG,aggregate,Retail,MWK,5450,3.14
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,MWK,3000,1.73
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1952.94,1.13
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2200,1.27
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,vegetables and fruits,Beans leaves,1235,Heap,aggregate,Retail,MWK,300,0.17
2025-08-15,Southern Region,Mangochi,Chiponde,9643,-14.37,35.6,vegetables and fruits,Onions,173,Unit,aggregate,Retail,MWK,200,0.12
